Date,Adj Close,Close,High,Low,Open,Volume,SP500,DEXJPUS,DEXUSEU,CBBTCUSD,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,Typical_Price,Typical_Price_Return,Returns,Daily_Return
2023-08-31,433.67999267578125,433.67999267578125,437.1499938964844,431.2300109863281,431.2300109863281,3803000.0,4507.66,145.68,1.0839,25922.51,-0.08,-0.19,0.22,0.07,-0.26,0.02,0.0549522,434.01999918619794,0.0676060902365272,-0.990020751953125,-0.0022802353289801403
2023-09-01,439.8800048828125,439.8800048828125,445.5,435.92999267578125,437.7300109863281,4792100.0,4515.77,146.2,1.0787,25802.02,0.26,0.84,0.58,-0.03,-0.2,0.021,0.0597994,440.43666585286456,1.4676043066755184,6.20001220703125,0.014195055479512497
2023-09-06,445.760009765625,445.760009765625,451.3900146484375,440.489990234375,448.6099853515625,3862300.0,4465.48,147.65,1.0714,25748.1,-0.71,0.01,-0.18,-0.45,0.1,0.021,0.0707169,445.8800048828125,-0.18597496677337233,-2.91998291015625,-0.006529209953847648
2023-09-07,443.1400146484375,443.1400146484375,444.6000061035156,436.70001220703125,441.1499938964844,2922700.0,4451.14,147.13,1.0704,26267.36,-0.4,-0.69,0.03,-0.2,0.02,0.021,0.0705942,441.4800109863281,-0.9917124682473855,-2.6199951171875,-0.005894932236116368
2023-09-08,442.79998779296875,442.79998779296875,446.80999755859375,438.8500061035156,443.55999755859375,2697500.0,4457.49,147.7,1.0709,25906.35,0.12,-0.51,0.4,0.28,0.01,0.021,0.0697181,442.8199971516927,0.3030616710709033,-0.34002685546875,-0.000767606996473269
2023-09-12,434.69000244140625,434.69000244140625,445.44000244140625,434.1199951171875,442.8500061035156,3124000.0,4461.9,147.12,1.0726,25852.36,-0.59,0.21,0.99,0.25,0.23,0.021,0.0564987,438.0833333333333,-1.7909800988616276,-10.66998291015625,-0.0242497720082806
2023-09-13,412.239990234375,412.239990234375,438.3999938964844,410.69000244140625,435.5,11843000.0,4467.44,147.45,1.0737,26216.13,0.03,-0.87,-0.22,0.25,-0.36,0.021,0.0496748,420.4433288574219,-4.109945155121686,-22.45001220703125,-0.053027458644947956
2023-09-14,400.489990234375,400.489990234375,411.3900146484375,400.0,410.3999938964844,10709000.0,4505.1,147.17,1.066,26531.31,0.84,0.49,0.86,0.82,0.02,0.021,0.0413666,403.9600016276042,-3.9993832292752884,-11.75,-0.028916907307311668
2023-09-15,396.94000244140625,396.94000244140625,404.70001220703125,395.0299987792969,401.0,9110700.0,4450.32,147.83,1.0673,26620.02,-1.21,0.21,0.25,-0.33,0.5,0.021,0.0315707,398.89000447591144,-1.2630166309016033,-3.54998779296875,-0.008903631108802657
2023-09-19,396.20001220703125,396.20001220703125,398.2300109863281,390.25,392.8399963378906,4076800.0,4443.95,147.8,1.0684,27199.35,-0.27,-0.11,0.0,0.32,0.31,0.021,-0.0199651,394.8933410644531,-0.15097976500282329,1.800018310546875,0.004553557821690646
2023-09-20,386.29998779296875,386.29998779296875,397.989990234375,386.1199951171875,397.04998779296875,3866600.0,4402.2,147.74,1.0715,27119.41,-0.95,-0.05,0.26,0.27,0.49,0.021,-0.0346581,390.13665771484375,-1.2118623673368134,-9.9000244140625,-0.025304927002364863
2023-09-21,384.1499938964844,384.1499938964844,395.8999938964844,383.4200134277344,386.5,5547900.0,4330.0,147.42,1.0664,26567.29,-1.69,0.34,0.38,0.56,0.13,0.021,-0.0499989,387.8233337402344,-0.5947171624030467,-2.149993896484375,-0.00558115264708281
2023-09-22,379.80999755859375,379.80999755859375,386.8800048828125,378.3599853515625,385.0,3692800.0,4320.06,148.24,1.066,26582.63,-0.25,-0.09,-0.51,0.18,-0.19,0.021,-0.0659934,381.68332926432294,-1.5958626691034539,-4.339996337890625,-0.011361964174496642
2023-09-26,379.25,379.25,384.55999755859375,377.3599853515625,382.8800048828125,4089400.0,4273.53,148.9,1.0573,26200.13,-1.46,0.36,-0.51,-0.34,-0.07,0.021,-0.136669,380.38999430338544,-0.9645141254510214,-5.54998779296875,-0.014528068839855024
2023-09-27,377.5899963378906,377.5899963378906,384.2200012207031,376.25,382.3999938964844,3843500.0,4274.51,149.48,1.051,26351.82,0.13,0.78,0.1,0.19,-0.28,0.021,-0.156063,379.35333251953125,-0.2728980671809822,-1.660003662109375,-0.004386677057465427
2023-09-28,376.3599853515625,376.3599853515625,378.9599914550781,371.1000061035156,375.6000061035156,4369900.0,4299.7,149.18,1.0578,27035.82,0.65,0.19,0.04,0.43,-0.03,0.021,-0.176162,375.47332763671875,-1.0280609472361313,-1.230010986328125,-0.003262847953958037
2023-09-29,377.6000061035156,377.6000061035156,382.5799865722656,375.3500061035156,380.0,4198700.0,4288.05,149.43,1.0584,26900.3,-0.27,-0.02,0.31,-0.19,-0.15,0.021,-0.196974,378.50999959309894,0.8055054444718657,1.240020751953125,0.00328935721809831
2023-10-03,376.75,376.75,394.8999938964844,372.8500061035156,377.1099853515625,8878100.0,4229.45,149.16,1.0453,27421.92,-1.5,-0.26,-0.15,0.3,0.14,0.021,-0.281252,381.5,0.22393145478432075,-3.579986572265625,-0.009457424101578127
2023-10-04,376.8999938964844,376.8999938964844,380.2200012207031,373.5799865722656,376.5,4303700.0,4263.75,148.83,1.0518,27782.29,0.77,-0.53,-0.37,-0.39,-0.33,0.021,-0.299483,376.8999938964844,-1.2130966645414354,0.149993896484375,0.00039804657249220554
2023-10-05,372.5899963378906,372.5899963378906,378.6000061035156,367.239990234375,378.010009765625,5034800.0,4258.19,148.49,1.0527,27419.39,-0.15,0.28,0.09,-0.46,-0.12,0.021,-0.316385,372.80999755859375,-1.0910984141744962,-4.30999755859375,-0.011501274533193495
2023-10-06,381.510009765625,381.510009765625,382.5199890136719,367.7699890136719,368.42999267578125,4773400.0,4308.5,149.08,1.0596,27949.12,1.21,-0.44,-0.55,-0.31,-0.52,0.021,-0.331964,377.26666259765625,1.1883365317459038,8.920013427734375,0.023658478752158985
2023-10-10,373.32000732421875,373.32000732421875,388.70001220703125,372.25,385.5799865722656,7288900.0,4358.24,148.62,1.0618,27391.73,0.61,0.33,0.62,-0.24,0.19,0.021,-0.381754,378.0900065104167,-1.453760847361174,-12.6300048828125,-0.033271878707703095
2023-10-11,365.92999267578125,365.92999267578125,377.80999755859375,365.3399963378906,372.7799987792969,9151400.0,4376.95,149.17,1.062,26851.85,0.32,-0.65,0.38,0.64,-0.25,0.021,-0.391388,369.6933288574219,-2.245845870290797,-7.3900146484375,-0.019993942053199376
2023-10-12,361.20001220703125,361.20001220703125,368.8299865722656,359.04998779296875,366.4800109863281,7376100.0,4349.61,149.71,1.0553,26745.5,-0.81,-1.5,0.11,1.19,-0.22,0.021,-0.399925,363.0266621907552,-1.819753990495343,-4.72998046875,-0.013010182924892533
2023-10-13,355.67999267578125,355.67999267578125,358.92999267578125,352.04998779296875,355.6400146484375,6312600.0,4327.78,149.62,1.0502,26859.1,-0.59,-0.35,0.05,0.08,0.46,0.021,-0.407368,355.55332438151044,-2.08010448739655,-5.52001953125,-0.015400425714869215
2023-10-17,355.7200012207031,355.7200012207031,362.70001220703125,353.8900146484375,361.1000061035156,5908400.0,4373.2,149.71,1.0593,28408.19,0.09,1.05,0.68,-0.1,0.32,0.021,-0.423597,357.4366760253906,-0.5913558783021244,-5.100006103515625,-0.014235331360392678
2023-10-18,346.19000244140625,346.19000244140625,354.7900085449219,344.7300109863281,351.0,11429600.0,4314.6,149.86,1.0532,28309.35,-1.47,-0.61,-0.17,0.87,0.46,0.021,-0.422948,348.57000732421875,-2.5119124570714746,-9.529998779296875,-0.02715614362348795
2023-10-19,401.7699890136719,401.7699890136719,408.95001220703125,392.260009765625,404.739990234375,28074400.0,4278.0,149.92,1.057,28734.51,-0.92,-0.54,-0.22,-0.05,0.01,0.021,-0.42033,400.9933369954427,14.010571932198879,55.579986572265625,0.1488919938969797
2023-10-20,400.9599914550781,400.9599914550781,410.6400146484375,398.010009765625,405.6300048828125,12768900.0,4224.16,149.85,1.0592,29686.66,-1.32,0.09,-0.15,0.2,0.36,0.021,-0.415741,403.2033386230469,0.5496185840915935,-0.80999755859375,-0.0020181078400263175
2023-10-24,413.7300109863281,413.7300109863281,416.69000244140625,408.3900146484375,409.67999267578125,6459200.0,4247.68,149.84,1.0595,33919.92,0.71,0.09,-0.58,-0.91,0.15,0.021,-0.378649,412.9366760253906,2.1137082775682714,6.8900146484375,0.016793634952652958
2023-10-25,411.25,411.25,418.8399963378906,410.1099853515625,416.0199890136719,6299600.0,4186.77,149.94,1.0583,34489.91,-1.58,-0.02,0.85,1.48,0.21,0.021,-0.365184,413.3999938964844,0.11213780932388673,-2.480010986328125,-0.006012311629116418
2023-10-26,403.5400085449219,403.5400085449219,417.30999755859375,401.5400085449219,411.4200134277344,6849700.0,4137.23,150.44,1.0532,34140.0,-1.15,1.18,1.68,-0.76,0.47,0.021,-0.350066,407.4633382161458,-1.446467141762664,-7.709991455078125,-0.01892566551814312
2023-10-27,397.8699951171875,397.8699951171875,410.2099914550781,395.6199951171875,406.4200134277344,4997600.0,4117.37,149.6,1.0592,33905.16,-0.53,-0.58,-0.58,0.43,-0.96,0.021,-0.333291,401.2333272298177,-1.5407839560158898,-5.670013427734375,-0.014150330071442951
2023-10-31,411.69000244140625,411.69000244140625,412.5199890136719,404.6300048828125,409.239990234375,3877600.0,4193.8,151.46,1.0568,34667.88,0.63,0.05,-0.07,-0.85,0.06,0.021,-0.249813,409.6133321126302,0.5328122916864686,1.610015869140625,0.0039184150082789415
2023-11-01,420.19000244140625,420.19000244140625,420.6000061035156,414.17999267578125,414.7699890136719,4806100.0,4237.86,150.96,1.0538,35469.43,0.93,-0.68,-0.02,0.12,-0.71,0.021,-0.224982,418.3233337402344,2.1041036903596932,8.5,0.02043635086676776
2023-11-02,424.7099914550781,424.7099914550781,426.69000244140625,417.1000061035156,421.1700134277344,4476000.0,4317.78,150.48,1.0618,34935.25,1.95,0.71,1.64,-0.23,0.53,0.021,-0.201155,422.8333333333333,1.0723431168941921,4.519989013671875,0.010699567208463101
2023-11-03,432.3599853515625,432.3599853515625,434.82000732421875,425.5299987792969,428.760009765625,3664800.0,4358.34,149.36,1.0733,34735.91,1.1,1.73,0.6,-1.19,0.18,0.021,-0.178324,430.90333048502606,1.8905683357446357,7.649993896484375,0.017851977712727063
2023-11-07,434.6099853515625,434.6099853515625,437.6400146484375,431.0,436.17999267578125,3291100.0,4378.38,150.47,1.0687,35420.95,0.35,-0.41,-1.2,-1.26,-0.05,0.021,-0.0951045,434.4166666666667,0.29739367679528783,-0.1300048828125,-0.0002990852646984621
2023-11-08,436.6499938964844,436.6499938964844,438.07000732421875,433.67999267578125,435.0,2356800.0,4382.78,150.77,1.0715,35581.68,-0.04,-1.01,-0.46,0.45,0.04,0.021,-0.0754513,436.1333312988281,0.3943867351143382,2.040008544921875,0.004682901364809311
2023-11-09,435.1499938964844,435.1499938964844,440.3800048828125,434.3500061035156,438.0299987792969,2735500.0,4347.35,151.04,1.071,36669.3,-0.89,-1.01,0.5,0.53,-0.3,0.021,-0.0561876,436.6266682942708,0.11305216742663049,-1.5,-0.0034411596724028826
2023-11-14,448.6499938964844,448.6499938964844,454.0799865722656,445.6400146484375,448.7799987792969,4060900.0,4495.7,150.75,1.0861,35552.8,2.18,3.23,1.19,-0.98,-0.24,0.021,0.0309887,449.4566650390625,0.9478391742939074,4.029998779296875,0.009023086348030951
2023-11-15,461.94000244140625,461.94000244140625,462.75,452.45001220703125,452.80999755859375,5035300.0,4502.88,151.07,1.0853,37876.32,0.18,0.13,0.5,-0.13,0.5,0.021,0.0445091,459.0466715494792,2.111244359497455,13.290008544921875,0.029191957663242896
2023-11-16,466.95001220703125,466.95001220703125,467.2799987792969,459.6499938964844,463.0,3656000.0,4508.24,150.59,1.0851,36150.03,-0.11,-1.5,-0.3,-0.45,-0.37,0.021,0.0565009,464.6266682942708,1.2082333409176194,5.010009765625,0.010787193894649327
2023-11-17,465.9100036621094,465.9100036621094,467.6499938964844,462.760009765625,466.95001220703125,2798500.0,4514.02,149.82,1.0879,36626.6,0.25,1.22,0.62,0.03,0.36,0.021,0.066969,465.44000244140625,0.1748980756013374,-1.040008544921875,-0.0022297214118092157
2023-11-21,474.95001220703125,474.95001220703125,477.0199890136719,471.2099914550781,472.6300048828125,2997700.0,4538.19,147.88,1.0923,35734.18,-0.32,-0.96,-0.62,0.42,-0.03,0.021,0.0956659,474.39333089192706,0.4612984258596242,0.480010986328125,0.0010111668606906932
2023-11-22,478.0,478.0,482.70001220703125,476.55999755859375,476.79998779296875,2841600.0,4556.62,149.67,1.0871,37443.86,0.42,0.19,-0.04,-0.38,0.01,0.021,0.100555,479.086669921875,0.984473073775316,3.04998779296875,0.0064011714535467945
2023-11-28,479.0,479.0,480.5,475.95001220703125,478.1099853515625,2890200.0,4554.89,147.41,1.1007,37840.46,0.06,-0.3,0.05,-0.16,0.03,0.021,0.112632,478.48333740234375,-0.07451382583401056,-0.170013427734375,-0.0003548711129264248
2023-11-29,477.19000244140625,477.19000244140625,480.989990234375,474.489990234375,479.0,2855500.0,4550.58,147.39,1.0969,37864.76,0.01,0.58,0.69,-0.76,-0.06,0.021,0.112048,477.55666097005206,-0.1938573122628462,-1.80999755859375,-0.0037858578646936536
2023-11-30,473.9700012207031,473.9700012207031,478.5899963378906,470.4200134277344,475.30999755859375,4287300.0,4567.8,147.87,1.0908,37743.0,0.35,-0.4,0.01,-0.11,0.18,0.021,0.110761,474.32667032877606,-0.678655236857928,-3.220001220703125,-0.006770708417867866
2023-12-01,465.739990234375,465.739990234375,475.2300109863281,464.6000061035156,473.1700134277344,4338100.0,4594.63,147.0,1.0878,38714.0,0.82,2.23,1.07,-0.37,0.57,0.021,0.108771,468.52333577473956,-1.2310352240620048,-8.230010986328125,-0.017516513591239402
2023-12-05,455.1499938964844,455.1499938964844,456.3900146484375,449.5799865722656,450.70001220703125,3380700.0,4567.18,147.26,1.0787,44060.06,-0.21,-1.05,-0.85,0.18,-0.41,0.021,0.0908162,453.7066650390625,-0.3798483105773798,1.25,0.0027501255258073343
2023-12-06,446.7300109863281,446.7300109863281,460.5,445.7300109863281,460.0,4178800.0,4549.34,147.16,1.079,43778.51,-0.39,0.36,0.33,-0.22,0.27,0.021,0.0828767,450.98667399088544,-0.6013085598028489,-8.41998291015625,-0.018672611678405282
2023-12-07,452.0,452.0,452.8900146484375,448.32000732421875,450.8500061035156,3506700.0,4585.59,144.1,1.0794,43305.91,0.81,0.09,0.49,0.08,-0.19,0.021,0.0734885,451.07000732421875,0.018476296511416024,5.269989013671875,0.011727769969238189
2023-12-08,453.760009765625,453.760009765625,455.5,450.760009765625,450.760009765625,3456100.0,4604.37,144.88,1.0746,44223.94,0.45,0.16,0.53,-0.13,-0.08,0.021,0.0626479,453.3400065104167,0.5019855858011901,1.760009765625,0.0038862655930405055
2023-12-12,463.0,463.0,465.6099853515625,459.20001220703125,465.2300109863281,3302700.0,4643.7,145.45,1.079,41452.65,0.34,-0.64,-0.89,-0.37,-0.22,0.021,0.00635257,462.60333251953125,0.004323275926676473,3.1099853515625,0.006739691782072121
2023-12-13,479.9800109863281,479.9800109863281,481.25,461.9800109863281,461.9800109863281,5820200.0,4707.09,145.17,1.0793,42927.11,1.55,1.92,1.35,-0.99,0.17,0.021,-0.0101409,474.40334065755206,2.5187935855540466,16.980010986328125,0.03601740517009322
2023-12-14,469.8299865722656,469.8299865722656,480.760009765625,464.760009765625,480.3599853515625,5176400.0,4719.55,141.53,1.0997,43031.34,0.51,1.84,2.03,0.03,0.38,0.021,-0.0275585,471.78333536783856,-0.5538044557970245,-10.1500244140625,-0.021373560689860405
2023-12-15,472.05999755859375,472.05999755859375,473.0,467.29998779296875,467.29998779296875,7838300.0,4719.19,141.8,1.0906,41939.81,-0.06,-0.59,-0.57,0.14,-0.35,0.021,-0.0459069,470.7866617838542,-0.2114800934583272,2.230010986328125,0.004735192412452349
2023-12-19,495.0199890136719,495.0199890136719,496.1400146484375,484.05999755859375,488.3999938964844,3849000.0,4768.37,143.62,1.0977,42252.2,0.72,1.51,0.68,-0.38,0.05,0.021,-0.12826,491.74000040690106,1.4997816615534454,8.899993896484375,0.01814264664102705
2023-12-20,489.2699890136719,489.2699890136719,500.8900146484375,488.3900146484375,492.0,4563700.0,4698.35,143.77,1.0957,43647.01,-1.56,-0.35,0.15,0.76,0.09,0.021,-0.15088,492.8500061035156,0.22547581420511165,-5.75,-0.011683681716761818
2023-12-21,491.6099853515625,491.6099853515625,494.3999938964844,486.7699890136719,492.6600036621094,2756200.0,4746.75,142.16,1.099,43876.98,1.09,0.74,-0.02,-0.57,-0.17,0.021,-0.174313,490.92665608723956,-0.3910140463247558,2.339996337890625,0.004771227546970458
2023-12-22,486.760009765625,486.760009765625,496.0199890136719,485.45001220703125,494.0,2701100.0,4754.63,142.6,1.1008,44015.6,0.2,0.61,0.1,-0.65,0.2,0.021,-0.198568,489.4100036621094,-0.30941485663156243,-4.8499755859375,-0.009914480898271627
2023-12-27,491.7900085449219,491.7900085449219,494.0199890136719,489.25,491.239990234375,2561300.0,4781.58,142.05,1.1114,43444.45,0.16,0.17,0.1,-0.32,-0.14,0.021,-0.338271,491.68666585286456,0.40827194390233856,0.600006103515625,0.0012207901917173913
2023-12-28,490.510009765625,490.510009765625,492.8900146484375,489.07000732421875,492.0,1710500.0,4783.35,141.08,1.1073,42613.04,-0.01,-0.38,0.02,-0.32,0.15,0.021,-0.371507,490.82334391276044,-0.17573808993551765,-1.279998779296875,-0.002606127415058168
2023-12-29,486.8800048828125,486.8800048828125,492.2300109863281,481.94000244140625,490.3699951171875,2739500.0,4769.83,140.92,1.1062,42056.3,-0.43,-1.14,-0.36,0.69,-0.06,0.021,-0.4066,487.0166727701823,-0.7785916525819836,-3.6300048828125,-0.007427989889118969
2024-01-03,470.260009765625,470.260009765625,475.04998779296875,465.7699890136719,467.32000732421875,3443700.0,4704.81,143.55,1.0909,42836.3,-1.01,-1.92,-0.14,0.35,-0.18,0.022,-0.594389,470.35999552408856,-0.27812244171894207,1.760009765625,0.0037496523274205273
2024-01-04,474.6700134277344,474.6700134277344,480.739990234375,466.5299987792969,472.9800109863281,3636500.0,4688.68,144.59,1.0957,44230.11,-0.33,0.24,0.09,-0.43,0.24,0.022,-0.626143,473.98000081380206,0.7666778989720235,4.410003662109375,0.009334100033734138
2024-01-05,474.05999755859375,474.05999755859375,479.54998779296875,471.79998779296875,476.5,2612500.0,4697.24,144.52,1.0957,44174.5,0.15,-0.59,0.65,0.11,-0.15,0.022,-0.655135,475.13665771484375,0.24373346800965479,-0.610015869140625,-0.0012859632269286436
2024-01-09,482.0899963378906,482.0899963378906,485.0899963378906,473.79998779296875,475.5299987792969,3526800.0,4756.5,144.35,1.0935,46103.0,-0.21,-0.75,-0.9,-0.3,-0.18,0.022,-0.744274,480.32666015625,-0.20382013217252748,-2.94000244140625,-0.006079931162243923
2024-01-10,478.3299865722656,478.3299865722656,487.0,472.95001220703125,481.6000061035156,4342400.0,4783.45,145.68,1.096,46590.34,0.5,-0.29,-0.44,0.24,-0.18,0.022,-0.760194,479.4266662597656,-0.18754697389740116,-3.760009765625,-0.007829968227500927
2024-01-11,492.2300109863281,492.2300109863281,503.4100036621094,483.82000732421875,492.5400085449219,7993300.0,4780.24,146.03,1.0943,46324.98,-0.14,-0.66,-0.51,0.45,-0.13,0.022,-0.773602,493.15334065755206,2.822921680615753,13.9000244140625,0.028645266463923846
2024-01-12,492.1600036621094,492.1600036621094,500.7900085449219,490.6099853515625,500.510009765625,4996600.0,4783.83,144.86,1.0959,42797.41,-0.01,-0.21,-0.5,0.11,-0.28,0.022,-0.784502,494.51999918619794,0.2767431995471803,-0.07000732421875,-0.00014223493390819186
2024-01-17,480.3299865722656,480.3299865722656,486.2099914550781,475.260009765625,484.5,4894600.0,4739.21,148.39,1.0858,42705.07,-0.59,-0.16,-0.24,0.26,-0.23,0.022,-0.793206,480.59999593098956,-0.8020176595679551,-0.910003662109375,-0.0018927461458497774
2024-01-18,485.30999755859375,485.30999755859375,485.7699890136719,478.0199890136719,480.0299987792969,4054400.0,4780.94,148.15,1.0863,41234.95,0.87,-0.27,-0.34,0.71,-0.23,0.022,-0.783575,483.0333251953125,0.5050332700180071,4.980010986328125,0.010314517252255406
2024-01-19,482.95001220703125,482.95001220703125,485.6700134277344,476.05999755859375,484.9800109863281,5665600.0,4839.81,148.21,1.0887,41633.68,1.19,-0.37,0.65,-0.05,-0.27,0.022,-0.770057,481.5600077311198,-0.3054797414877797,-2.3599853515625,-0.004874703077822673
2024-01-23,492.19000244140625,492.19000244140625,498.9599914550781,481.3999938964844,492.0,15506000.0,4864.6,148.55,1.0829,39866.78,0.22,-0.69,-0.58,-0.18,0.21,0.022,-0.679935,490.84999593098956,1.1707954116395136,6.480010986328125,0.013253105378565166
2024-01-24,544.8699951171875,544.8699951171875,562.5,537.0700073242188,537.75,26432800.0,4868.55,147.31,1.0901,40051.8,-0.01,-0.76,0.02,0.25,-0.4,0.022,-0.649828,548.1466674804688,11.040431867735734,52.67999267578125,0.10168239937189316
2024-01-25,562.0,562.0,563.4600219726562,548.4600219726562,551.9500122070312,9451900.0,4894.16,147.69,1.0837,39944.5,0.46,0.2,0.56,-0.2,0.52,0.022,-0.616766,557.9733479817709,1.7768305240905669,17.1300048828125,0.030954624755273663
2024-01-26,570.4199829101562,570.4199829101562,579.6400146484375,558.4299926757812,561.8099975585938,12770600.0,4890.97,147.94,1.0866,41792.29,-0.02,0.32,-0.22,0.25,0.02,0.022,-0.580737,569.4966634114584,2.044172629959373,8.41998291015625,0.014871051745196873
2024-01-30,562.8499755859375,562.8499755859375,570.8800048828125,560.8200073242188,567.3200073242188,6181800.0,4924.97,147.71,1.0844,42985.96,-0.13,-0.96,0.85,0.99,0.13,0.022,-0.408697,564.8499959309896,-1.3172994243876524,-12.94000244140625,-0.022729853299986225
2024-01-31,564.1099853515625,564.1099853515625,572.1500244140625,562.0399780273438,562.8499755859375,4857600.0,4845.65,146.26,1.0855,42599.49,-1.74,-0.89,-0.31,-0.22,0.35,0.022,-0.359644,566.0999959309896,0.22105318855825118,1.260009765625,0.002236122549742703
2024-02-01,567.510009765625,567.510009765625,572.6599731445312,563.8300170898438,567.02001953125,3174000.0,4906.19,146.18,1.0865,43090.14,1.23,0.33,-1.35,-0.05,-0.29,0.021,-0.308205,568.0,0.3350684866331832,3.4000244140625,0.006009145578761199
2024-02-02,564.6400146484375,564.6400146484375,567.7999877929688,562.3699951171875,564.52001953125,4030800.0,4958.61,148.54,1.0787,43187.41,0.99,-1.57,-0.51,-0.16,-1.4,0.021,-0.259782,564.9366658528646,-0.5407789693556708,-2.8699951171875,-0.005070001683599834
2024-02-06,555.8800048828125,555.8800048828125,566.3400268554688,554.3699951171875,564.1199951171875,2840300.0,4954.23,148.03,1.0751,43093.37,0.27,0.77,-0.49,-0.75,0.59,0.021,-0.0944685,558.8633422851562,-1.0926661511545532,-6.17999267578125,-0.011056149014927463
2024-02-07,559.2999877929688,559.2999877929688,567.7999877929688,554.97998046875,558.1599731445312,4373600.0,4995.06,148.04,1.0769,44393.14,0.77,-1.02,-0.62,0.62,-0.81,0.021,-0.0594513,560.6933186848959,0.3269111949928849,3.41998291015625,0.006133527599676114
2024-02-08,558.530029296875,558.530029296875,563.7000122070312,555.739990234375,560.5499877929688,3175500.0,4997.91,149.25,1.0774,45345.8,0.21,1.4,0.03,-0.52,-0.2,0.021,-0.0268828,559.3233439127604,-0.24463483466208302,-0.76995849609375,-0.0013775951729497748
2024-02-09,561.3200073242188,561.3200073242188,566.0,558.0999755859375,565.0,3055700.0,5026.61,149.38,1.0782,47154.45,0.65,0.84,-0.43,-0.34,-0.43,0.021,0.00324968,561.8066609700521,0.4430032391910643,2.78997802734375,0.004982781102100375
2024-02-13,554.52001953125,554.52001953125,559.2000122070312,549.0,550.7999877929688,3511500.0,4953.17,150.72,1.072,49691.47,-1.6,-2.52,-0.66,0.78,-0.05,0.021,0.0984796,554.2400105794271,-1.229536395199915,-3.3299560546875,-0.005987155382544351
2024-02-14,579.3300170898438,579.3300170898438,581.25,564.3400268554688,567.260009765625,5634200.0,5000.62,150.5,1.0735,51833.46,1.14,1.37,-0.2,-1.53,-0.18,0.021,0.115429,574.9733479817709,3.672586336485839,24.80999755859375,0.04376938300798905
2024-02-15,593.4600219726562,593.4600219726562,593.77001953125,580.3200073242188,581.9099731445312,5220900.0,5029.73,150.19,1.0761,51935.86,0.67,1.23,1.03,-0.21,0.26,0.021,0.12961,589.183349609375,2.441373648334988,14.1300048828125,0.02409755910439859
2024-02-16,583.9500122070312,583.9500122070312,597.0,577.4600219726562,596.9500122070312,4323600.0,5005.57,150.34,1.0769,52181.12,-0.53,-0.64,-0.21,0.06,0.17,0.021,0.14103,586.1366780598959,-0.5184423479308364,-9.510009765625,-0.016154468375651376
2024-02-21,573.3499755859375,573.3499755859375,575.780029296875,567.3200073242188,573.510009765625,2281100.0,4981.8,150.29,1.0818,51833.99,-0.03,-0.64,0.12,0.86,0.19,0.021,0.163254,572.1500040690104,-0.8319727420192713,-1.780029296875,-0.0030998027871129707
2024-02-22,588.469970703125,588.469970703125,590.8499755859375,578.8900146484375,582.75,3526600.0,5087.03,150.62,1.0815,51262.51,2.02,-1.55,-1.32,0.38,-1.19,0.021,0.16245,586.0699869791666,2.4038012275164,15.1199951171875,0.02602959065292687
2024-02-23,583.5599975585938,583.5599975585938,592.4299926757812,579.8200073242188,586.4000244140625,2568900.0,5088.8,150.36,1.0828,50751.19,0.02,0.33,-0.04,0.08,-0.11,0.021,0.159968,585.2699991861979,-0.1365936323869832,-4.90997314453125,-0.008378628535757215
2024-02-27,601.6699829101562,601.6699829101562,605.3599853515625,592.3300170898438,595.0,4489400.0,5078.18,150.46,1.0857,57064.29,0.27,1.24,-0.44,-1.12,0.68,0.021,0.131109,599.7866617838541,2.1168790235638113,14.01995849609375,0.023577519721608375
2024-02-28,596.47998046875,596.47998046875,598.1699829101562,590.010009765625,595.7899780273438,2605200.0,5069.76,150.68,1.0843,62479.39,-0.26,-0.89,-0.01,-0.06,0.52,0.021,0.118084,594.8866577148438,-0.8203132130498503,-5.19000244140625,-0.008663414532726676
2024-02-29,602.9199829101562,602.9199829101562,604.52001953125,595.1599731445312,604.25,3572100.0,5096.27,149.9,1.0807,61240.13,0.54,-0.16,0.99,0.27,-0.72,0.021,0.102654,600.8666585286459,1.0002147746081214,6.44000244140625,0.010738810284212974
2024-03-01,619.3400268554688,619.3400268554688,620.280029296875,599.5,599.8099975585938,4264200.0,5137.08,150.2,1.0832,62468.47,0.76,0.01,-0.56,-0.24,-0.16,0.021,0.084815,613.0400187174479,2.0057173283934304,16.4200439453125,0.026869948674616673
2024-03-05,598.5,598.5,610.9099731445312,592.0,610.0999755859375,3849600.0,5078.65,150.14,1.0861,63893.71,-1.08,0.05,1.13,0.91,0.56,0.021,0.0144298,600.4699910481771,-2.949291034084389,-17.33001708984375,-0.028544454172590328
2024-03-06,597.6900024414062,597.6900024414062,607.9299926757812,593.5599975585938,602.989990234375,2469600.0,5104.76,149.17,1.0913,66092.71,0.53,-0.27,-0.02,-1.08,-0.03,0.021,-0.002646,599.7266642252604,-0.12386752032549353,-0.80999755859375,-0.001354296024449475
2024-03-07,608.510009765625,608.510009765625,610.530029296875,595.9000244140625,599.3400268554688,2742800.0,5157.36,148.08,1.0941,66914.79,1.02,-0.48,0.05,0.4,-0.73,0.021,-0.0195062,604.9800211588541,0.8721442814877634,10.82000732421875,0.017941133221129668
